candidate_id,stage1_score
cand_052208,63.00
cand_052224,63.00
cand_052300,63.00
cand_052404,63.00
cand_052489,63.00
cand_052553,63.00
cand_052571,63.00
cand_052603,63.00
cand_052614,63.00
cand_052655,63.00
cand_052861,63.00
cand_052954,63.00
cand_052977,63.00
cand_053167,63.00
cand_053263,63.00
cand_053350,63.00
cand_053395,63.00
cand_053425,63.00
cand_053552,63.00
cand_053568,63.00
cand_053703,63.00
cand_053836,63.00
cand_054037,63.00
cand_054141,63.00
cand_054287,63.00
cand_054344,63.00
cand_054348,63.00
cand_054400,63.00
cand_054625,63.00
cand_054626,63.00
cand_054651,63.00
cand_054787,63.00
cand_054828,63.00
cand_054915,63.00
cand_055012,63.00
cand_055144,63.00
cand_055312,63.00
cand_055529,63.00
cand_055543,63.00
cand_055598,63.00
cand_055666,63.00
cand_055709,63.00
cand_055742,63.00
cand_055880,63.00
cand_055996,63.00
cand_056079,63.00
cand_056099,63.00
cand_056240,63.00
cand_056304,63.00
cand_056312,63.00
cand_056353,63.00
cand_056605,63.00
cand_056669,63.00
cand_056712,63.00
cand_056719,63.00
cand_056729,63.00
cand_056742,63.00
cand_056748,63.00
cand_056831,63.00
cand_056863,63.00
cand_056929,63.00
cand_056974,63.00
cand_056983,63.00
cand_057031,63.00
cand_057238,63.00
cand_057256,63.00
cand_057489,63.00
cand_057519,63.00
cand_057530,63.00
cand_057539,63.00
cand_057556,63.00
cand_057608,63.00
cand_057648,63.00
cand_057649,63.00
cand_057696,63.00
cand_057705,63.00
cand_057797,63.00
cand_057833,63.00
cand_057849,63.00
cand_057867,63.00
cand_058020,63.00
cand_058294,63.00
cand_058425,63.00
cand_058438,63.00
cand_058451,63.00
cand_058506,63.00
cand_058511,63.00
cand_058563,63.00
cand_058612,63.00
cand_058720,63.00
cand_058875,63.00
cand_058951,63.00
cand_059067,63.00
cand_059212,63.00
cand_059310,63.00
cand_059450,63.00
cand_059590,63.00
cand_059600,63.00
cand_059731,63.00
cand_059751,63.00
cand_059874,63.00
cand_060056,63.00
cand_060116,63.00
cand_060158,63.00
cand_060370,63.00
cand_060587,63.00
cand_060592,63.00
cand_060618,63.00
cand_060637,63.00
cand_060754,63.00
cand_060939,63.00
cand_061120,63.00
cand_061189,63.00
cand_061254,63.00
cand_061273,63.00
cand_061288,63.00
cand_061371,63.00
cand_061383,63.00
cand_061444,63.00
cand_061779,63.00
cand_061792,63.00
cand_061937,63.00
cand_062019,63.00
cand_062127,63.00
cand_062140,63.00
cand_062178,63.00
cand_062347,63.00
cand_062399,63.00
cand_062653,63.00
cand_062680,63.00
cand_062683,63.00
cand_062697,63.00
cand_062812,63.00
cand_062960,63.00
cand_063006,63.00
cand_063056,63.00
cand_063078,63.00
cand_063106,63.00
cand_063149,63.00
cand_063240,63.00
cand_063270,63.00
cand_063378,63.00
cand_063388,63.00
cand_063400,63.00
cand_063453,63.00
cand_063531,63.00
cand_063819,63.00
cand_063901,63.00
cand_063914,63.00
cand_064088,63.00
cand_064098,63.00
cand_064100,63.00
cand_064103,63.00
cand_064191,63.00
cand_064275,63.00
cand_064539,63.00
cand_064556,63.00
cand_064771,63.00
cand_064912,63.00
cand_065144,63.00
cand_065207,63.00
cand_065322,63.00
cand_065376,63.00
cand_065400,63.00
cand_065451,63.00
cand_065465,63.00
cand_065505,63.00
cand_065520,63.00
cand_065541,63.00
cand_065598,63.00
cand_065652,63.00
cand_065680,63.00
cand_065693,63.00
cand_065723,63.00
cand_065729,63.00
cand_065817,63.00
cand_066052,63.00
cand_066109,63.00
cand_066143,63.00
cand_066539,63.00
cand_066583,63.00
cand_066595,63.00
cand_066669,63.00
cand_066718,63.00
cand_066769,63.00
cand_066934,63.00
cand_066987,63.00
cand_067146,63.00
cand_067155,63.00
cand_067372,63.00
cand_067565,63.00
cand_067614,63.00
cand_067702,63.00
cand_067779,63.00
cand_068001,63.00
cand_068003,63.00
cand_068084,63.00
cand_068185,63.00
cand_068236,63.00
cand_068256,63.00
cand_068350,63.00
cand_068388,63.00
cand_068399,63.00
cand_068410,63.00
cand_068442,63.00
cand_068794,63.00
cand_068838,63.00
cand_068862,63.00
cand_068972,63.00
cand_069113,63.00
cand_069259,63.00
cand_069498,63.00
cand_069511,63.00
cand_069535,63.00
cand_069558,63.00
cand_069575,63.00
cand_069596,63.00
cand_069648,63.00
cand_069757,63.00
cand_069765,63.00
cand_069795,63.00
cand_069886,63.00
cand_069928,63.00
cand_070206,63.00
cand_070315,63.00
cand_070576,63.00
cand_070714,63.00
cand_070814,63.00
cand_071041,63.00
cand_071156,63.00
cand_071225,63.00
cand_071244,63.00
cand_071326,63.00
cand_071363,63.00
cand_071456,63.00
cand_071498,63.00
cand_071590,63.00
cand_071692,63.00
cand_071862,63.00
cand_071952,63.00
cand_072082,63.00
cand_072118,63.00
cand_072154,63.00
cand_072163,63.00
cand_072391,63.00
cand_072399,63.00
cand_072431,63.00
cand_072440,63.00
cand_072609,63.00
cand_072785,63.00
cand_072894,63.00
cand_073117,63.00
cand_073213,63.00
cand_073236,63.00
cand_073318,63.00
cand_073336,63.00
cand_073513,63.00
cand_073553,63.00
cand_073555,63.00
cand_073618,63.00
cand_073675,63.00
cand_073775,63.00
cand_073866,63.00
cand_073900,63.00
cand_073916,63.00
cand_074009,63.00
cand_074037,63.00
cand_074084,63.00
cand_074085,63.00
cand_074086,63.00
cand_074191,63.00
cand_074273,63.00
cand_074297,63.00
cand_074321,63.00
cand_074371,63.00
cand_074373,63.00
cand_074531,63.00
cand_074536,63.00
cand_074546,63.00
cand_074592,63.00
cand_074606,63.00
cand_074638,63.00
cand_074650,63.00
cand_074696,63.00
cand_074739,63.00
cand_074807,63.00
cand_074987,63.00
cand_075047,63.00
cand_075054,63.00
cand_075070,63.00
cand_075110,63.00
cand_075180,63.00
cand_075297,63.00
cand_075308,63.00
cand_075403,63.00
cand_075526,63.00
cand_075598,63.00
cand_075619,63.00
cand_075642,63.00
cand_075654,63.00
cand_075670,63.00
cand_075816,63.00
cand_075852,63.00
cand_075853,63.00
cand_075877,63.00
cand_076004,63.00
cand_076044,63.00
cand_076103,63.00
cand_076158,63.00
cand_076346,63.00
cand_076570,63.00
cand_076597,63.00
cand_076660,63.00
cand_076719,63.00
cand_076861,63.00
cand_076879,63.00
cand_076911,63.00
cand_077109,63.00
cand_077113,63.00
cand_077245,63.00
cand_077391,63.00
cand_077529,63.00
cand_077557,63.00
cand_077621,63.00
cand_077841,63.00
cand_077857,63.00
cand_077961,63.00
cand_078078,63.00
cand_078127,63.00
cand_078158,63.00
cand_078323,63.00
cand_078390,63.00
cand_078486,63.00
cand_078597,63.00
cand_078705,63.00
cand_078739,63.00
cand_078885,63.00
cand_078913,63.00
cand_078915,63.00
cand_079063,63.00
cand_079340,63.00
cand_079663,63.00
cand_079827,63.00
cand_079838,63.00
cand_079869,63.00
cand_079891,63.00
cand_079903,63.00
cand_079979,63.00
cand_080192,63.00
cand_080209,63.00
cand_080232,63.00
cand_080269,63.00
cand_080367,63.00
cand_080369,63.00
cand_080400,63.00
cand_080539,63.00
cand_080557,63.00
cand_080671,63.00
cand_080683,63.00
cand_081062,63.00
cand_081106,63.00
cand_081192,63.00
cand_081353,63.00
cand_081441,63.00
cand_081472,63.00
cand_081587,63.00
cand_081737,63.00
cand_081769,63.00
cand_081836,63.00
cand_081896,63.00
cand_082059,63.00
cand_082221,63.00
cand_082255,63.00
cand_082392,63.00
cand_082400,63.00
cand_082442,63.00
cand_082444,63.00
cand_082583,63.00
cand_082736,63.00
cand_082752,63.00
cand_082993,63.00
cand_083393,63.00
cand_083426,63.00
cand_083445,63.00
cand_083514,63.00
cand_083561,63.00
cand_083608,63.00
cand_083732,63.00
cand_083824,63.00
cand_083846,63.00
cand_083961,63.00
cand_084314,63.00
cand_084360,63.00
cand_084369,63.00
cand_084395,63.00
cand_084410,63.00
cand_084484,63.00
cand_084515,63.00
cand_084571,63.00
cand_084806,63.00
cand_085039,63.00
cand_085099,63.00
cand_085165,63.00
cand_085216,63.00
cand_085435,63.00
cand_085481,63.00
cand_085556,63.00
cand_085567,63.00
cand_085606,63.00
cand_085615,63.00
cand_085618,63.00
cand_085620,63.00
cand_085628,63.00
cand_085689,63.00
cand_085799,63.00
cand_085823,63.00
cand_086074,63.00
cand_086187,63.00
cand_086230,63.00
cand_086239,63.00
cand_086257,63.00
cand_086373,63.00
cand_086435,63.00
cand_086629,63.00
cand_086727,63.00
cand_086781,63.00
cand_086850,63.00
cand_086913,63.00
cand_087000,63.00
cand_087017,63.00
cand_087031,63.00
cand_087106,63.00
cand_087121,63.00
cand_087158,63.00
cand_087405,63.00
cand_087461,63.00
cand_087473,63.00
cand_087803,63.00
cand_087837,63.00
cand_087839,63.00
cand_087951,63.00
cand_087967,63.00
cand_087995,63.00
cand_088132,63.00
cand_088141,63.00
cand_088300,63.00
cand_088420,63.00
cand_088436,63.00
cand_088500,63.00
cand_088603,63.00
cand_088674,63.00
cand_088749,63.00
cand_088801,63.00
cand_088843,63.00
cand_088846,63.00
cand_089030,63.00
cand_089097,63.00
cand_089145,63.00
cand_089242,63.00
cand_089244,63.00
cand_089356,63.00
cand_089360,63.00
cand_089391,63.00
cand_089407,63.00
cand_089463,63.00
cand_089519,63.00
cand_089545,63.00
cand_089567,63.00
cand_089605,63.00
cand_089615,63.00
cand_089834,63.00
cand_090004,63.00
cand_090197,63.00
cand_090369,63.00
cand_090425,63.00
cand_090436,63.00
cand_090538,63.00
cand_090733,63.00
cand_090735,63.00
cand_090857,63.00
cand_090932,63.00
cand_090948,63.00
cand_090953,63.00
cand_091146,63.00
cand_091242,63.00
cand_091378,63.00
cand_091459,63.00
cand_091852,63.00
cand_091944,63.00
cand_091983,63.00
cand_092052,63.00
cand_092205,63.00
cand_092282,63.00
cand_092408,63.00
cand_092543,63.00
cand_092546,63.00
cand_092623,63.00
cand_092800,63.00
cand_092931,63.00
cand_093108,63.00
cand_093126,63.00
cand_093133,63.00
cand_093228,63.00
cand_093338,63.00
cand_093379,63.00
cand_093411,63.00
cand_093455,63.00
cand_093512,63.00
cand_093532,63.00
cand_093701,63.00
cand_093710,63.00
cand_093758,63.00
cand_093843,63.00
cand_093859,63.00
cand_093981,63.00
cand_094016,63.00
cand_094322,63.00
cand_094500,63.00
cand_094533,63.00
cand_094591,63.00
cand_094744,63.00
cand_094754,63.00
cand_094761,63.00
cand_094767,63.00
cand_094821,63.00
cand_094936,63.00
cand_094985,63.00
cand_095037,63.00
cand_095085,63.00
cand_095304,63.00
cand_095306,63.00
cand_095349,63.00
cand_095423,63.00
cand_095444,63.00
cand_095455,63.00
cand_095554,63.00
cand_095557,63.00
cand_095752,63.00
cand_095807,63.00
cand_095908,63.00
cand_095978,63.00
cand_096126,63.00
cand_096217,63.00
cand_096283,63.00
cand_096399,63.00
cand_096407,63.00
cand_096425,63.00
cand_096491,63.00
cand_096511,63.00
cand_096671,63.00
cand_096791,63.00
cand_096826,63.00
cand_096853,63.00
cand_096891,63.00
cand_096972,63.00
cand_097169,63.00
cand_097196,63.00
cand_097264,63.00
cand_097722,63.00
cand_097755,63.00
cand_097805,63.00
cand_097945,63.00
cand_097972,63.00
cand_098139,63.00
cand_098188,63.00
cand_098220,63.00
cand_098367,63.00
cand_098753,63.00
cand_098754,63.00
cand_098760,63.00
cand_098873,63.00
cand_098934,63.00
cand_099036,63.00
cand_099067,63.00
cand_099087,63.00
cand_099216,63.00
cand_099308,63.00
cand_099335,63.00
cand_099437,63.00
cand_099515,63.00
cand_099533,63.00
cand_099589,63.00
cand_099654,63.00
cand_099659,63.00
cand_099692,63.00
cand_099727,63.00
cand_099762,63.00
cand_099787,63.00
cand_099867,63.00
cand_099890,63.00
cand_099894,63.00
cand_000061,62.00
cand_000081,62.00
cand_000183,62.00
cand_000206,62.00
cand_000322,62.00
cand_000340,62.00
cand_000451,62.00
cand_000480,62.00
cand_000679,62.00
cand_000752,62.00
cand_000763,62.00
cand_000764,62.00
cand_000806,62.00
cand_000866,62.00
cand_000925,62.00
cand_000974,62.00
cand_001022,62.00
cand_001057,62.00
cand_001180,62.00
cand_001213,62.00
cand_001518,62.00
cand_001553,62.00
cand_001650,62.00
cand_001783,62.00
cand_001784,62.00
cand_001904,62.00
cand_002140,62.00
cand_002146,62.00
cand_002314,62.00
cand_002343,62.00
cand_002380,62.00
cand_002505,62.00
cand_002597,62.00
cand_002629,62.00
cand_002775,62.00
cand_002942,62.00
cand_003064,62.00
cand_003119,62.00
cand_003191,62.00
cand_003202,62.00
cand_003206,62.00
cand_003472,62.00
cand_003526,62.00
cand_003576,62.00
cand_003613,62.00
cand_003759,62.00
cand_003872,62.00
cand_003905,62.00
cand_004121,62.00
cand_004134,62.00
cand_004184,62.00
cand_004353,62.00
cand_004449,62.00
cand_004463,62.00
cand_004612,62.00
cand_004735,62.00
cand_004802,62.00
cand_004822,62.00
cand_004826,62.00
cand_004860,62.00
cand_004961,62.00
cand_005025,62.00
cand_005027,62.00
cand_005059,62.00
cand_005076,62.00
cand_005112,62.00
cand_005193,62.00
cand_005381,62.00
cand_005581,62.00
cand_005626,62.00
cand_005629,62.00
cand_005733,62.00
cand_005913,62.00
cand_005924,62.00
cand_005997,62.00
cand_006240,62.00
cand_006308,62.00
cand_006337,62.00
cand_006342,62.00
cand_006343,62.00
cand_006462,62.00
cand_006597,62.00
cand_006619,62.00
cand_006650,62.00
cand_006654,62.00
cand_006761,62.00
cand_006785,62.00
cand_006867,62.00
cand_006909,62.00
cand_006971,62.00
cand_006987,62.00
cand_007041,62.00
cand_007100,62.00
cand_007156,62.00
cand_007171,62.00
cand_007179,62.00
cand_007271,62.00
cand_007310,62.00
cand_007339,62.00
cand_007360,62.00
cand_007394,62.00
cand_007492,62.00
cand_007494,62.00
cand_007501,62.00
cand_007628,62.00
cand_007702,62.00
cand_008035,62.00
cand_008088,62.00
cand_008094,62.00
cand_008095,62.00
cand_008168,62.00
cand_008319,62.00
cand_008354,62.00
cand_008621,62.00
cand_008745,62.00
cand_008846,62.00
cand_008853,62.00
cand_008989,62.00
cand_009097,62.00
cand_009109,62.00
cand_009263,62.00
cand_009277,62.00
cand_009481,62.00
cand_009552,62.00
cand_009600,62.00
cand_009678,62.00
cand_009689,62.00
cand_009729,62.00
cand_009781,62.00
cand_009911,62.00
cand_009941,62.00
cand_009952,62.00
cand_010015,62.00
cand_010146,62.00
cand_010309,62.00
cand_010352,62.00
cand_010381,62.00
cand_010441,62.00
cand_010569,62.00
cand_010697,62.00
cand_010760,62.00
cand_010802,62.00
cand_010882,62.00
cand_010931,62.00
cand_010961,62.00
cand_010974,62.00
cand_011036,62.00
cand_011408,62.00
cand_011478,62.00
cand_011482,62.00
cand_011483,62.00
cand_011551,62.00
cand_011563,62.00
cand_011606,62.00
cand_011693,62.00
cand_011724,62.00
cand_011753,62.00
cand_011778,62.00
cand_011793,62.00
cand_011940,62.00
cand_011986,62.00
cand_011997,62.00
cand_012024,62.00
cand_012108,62.00
cand_012132,62.00
cand_012136,62.00
cand_012173,62.00
cand_012245,62.00
cand_012258,62.00
cand_012302,62.00
cand_012343,62.00
cand_012600,62.00
cand_012616,62.00
cand_012659,62.00
cand_012736,62.00
cand_012792,62.00
cand_012906,62.00
cand_013016,62.00
cand_013191,62.00
cand_013285,62.00
cand_013291,62.00
cand_013445,62.00
cand_013482,62.00
cand_013503,62.00
cand_013628,62.00
cand_013812,62.00
cand_013881,62.00
cand_013976,62.00
cand_013978,62.00
cand_013987,62.00
cand_013988,62.00
cand_013989,62.00
cand_014012,62.00
cand_014014,62.00
cand_014017,62.00
cand_014138,62.00
cand_014262,62.00
cand_014298,62.00
cand_014328,62.00
cand_014385,62.00
cand_014571,62.00
cand_014638,62.00
cand_014681,62.00
cand_014682,62.00
cand_014720,62.00
cand_014748,62.00
cand_014751,62.00
cand_014922,62.00
cand_015057,62.00
cand_015075,62.00
cand_015087,62.00
cand_015123,62.00
cand_015234,62.00
cand_015308,62.00
cand_015399,62.00
cand_015522,62.00
cand_015589,62.00
cand_015618,62.00
cand_015956,62.00
cand_015991,62.00
cand_016082,62.00
cand_016265,62.00
cand_016428,62.00
cand_016695,62.00
cand_016773,62.00
cand_016801,62.00
cand_016818,62.00
cand_016910,62.00
cand_017059,62.00
cand_017076,62.00
cand_017119,62.00
cand_017365,62.00
cand_017382,62.00
cand_017422,62.00
cand_017489,62.00
cand_017507,62.00
cand_017542,62.00
cand_017576,62.00
cand_017591,62.00
cand_017652,62.00
cand_017729,62.00
cand_017917,62.00
cand_017959,62.00
cand_018005,62.00
cand_018087,62.00
cand_018097,62.00
cand_018177,62.00
cand_018325,62.00
cand_018360,62.00
cand_018365,62.00
cand_018367,62.00
cand_018465,62.00
cand_018542,62.00
cand_018570,62.00
cand_018762,62.00
cand_018766,62.00
cand_018852,62.00
cand_018949,62.00
cand_019143,62.00
cand_019258,62.00
cand_019296,62.00
cand_019492,62.00
cand_019547,62.00
cand_019632,62.00
cand_019669,62.00
cand_019732,62.00
cand_019853,62.00
cand_019973,62.00
cand_019975,62.00
cand_019985,62.00
cand_019996,62.00
cand_019998,62.00
cand_020245,62.00
cand_020535,62.00
cand_020625,62.00
cand_020805,62.00
cand_020812,62.00
cand_020878,62.00
cand_020941,62.00
cand_021035,62.00
cand_021113,62.00
cand_021171,62.00
cand_021174,62.00
cand_021250,62.00
cand_021295,62.00
cand_021418,62.00
cand_021537,62.00
cand_021598,62.00
cand_021627,62.00
cand_021767,62.00
cand_021879,62.00
cand_021983,62.00
cand_022087,62.00
cand_022182,62.00
cand_022216,62.00
cand_022227,62.00
cand_022401,62.00
cand_022427,62.00
cand_022636,62.00
cand_022647,62.00
cand_022975,62.00
cand_023263,62.00
cand_023311,62.00
cand_023346,62.00
cand_023357,62.00
cand_023461,62.00
cand_023562,62.00
cand_023616,62.00
cand_023627,62.00
cand_023683,62.00
cand_023746,62.00
cand_023796,62.00
cand_023824,62.00
cand_023842,62.00
cand_023959,62.00
cand_024039,62.00
cand_024046,62.00
cand_024064,62.00
cand_024230,62.00
cand_024371,62.00
cand_024427,62.00
cand_024430,62.00
cand_024500,62.00
cand_024699,62.00
cand_024867,62.00
cand_025307,62.00
cand_025373,62.00
cand_025412,62.00
cand_025451,62.00
cand_025492,62.00
cand_025493,62.00
cand_025707,62.00
cand_025720,62.00
cand_025732,62.00
cand_025872,62.00
cand_025899,62.00
cand_026078,62.00
cand_026134,62.00
cand_026176,62.00
cand_026230,62.00
cand_026279,62.00
cand_026421,62.00
cand_026471,62.00
cand_026490,62.00
cand_026552,62.00
cand_026757,62.00
cand_026792,62.00
cand_026851,62.00
cand_026861,62.00
cand_026863,62.00
cand_026885,62.00
cand_026904,62.00
cand_026974,62.00
cand_027007,62.00
cand_027028,62.00
cand_027183,62.00
cand_027455,62.00
cand_027742,62.00
cand_027769,62.00
cand_027880,62.00
cand_027887,62.00
cand_028146,62.00
cand_028209,62.00
cand_028229,62.00
cand_028268,62.00
cand_028390,62.00
cand_028469,62.00
cand_028536,62.00
cand_028580,62.00
cand_028654,62.00
cand_028690,62.00
cand_028737,62.00
cand_028828,62.00
cand_028882,62.00
cand_028955,62.00
cand_028964,62.00
cand_029041,62.00
cand_029051,62.00
cand_029056,62.00
cand_029141,62.00
cand_029299,62.00
cand_029311,62.00
cand_029375,62.00
cand_029413,62.00
cand_029685,62.00
cand_029743,62.00
cand_029925,62.00
cand_029935,62.00
cand_030037,62.00
cand_030056,62.00
cand_030091,62.00
cand_030116,62.00
cand_030138,62.00
cand_030216,62.00
cand_030268,62.00
cand_030460,62.00
cand_030464,62.00
cand_030483,62.00
cand_030544,62.00
cand_030636,62.00
cand_030669,62.00
cand_030773,62.00
cand_030825,62.00
cand_030829,62.00
cand_031014,62.00
cand_031030,62.00
cand_031063,62.00
cand_031074,62.00
cand_031133,62.00
cand_031155,62.00
cand_031205,62.00
cand_031251,62.00
cand_031431,62.00
cand_031516,62.00
cand_031548,62.00
cand_031981,62.00
cand_032036,62.00
cand_032059,62.00
cand_032084,62.00
cand_032088,62.00
cand_032213,62.00
cand_032242,62.00
cand_032246,62.00
cand_032289,62.00
cand_032330,62.00
cand_032569,62.00
cand_032611,62.00
cand_032795,62.00
cand_032821,62.00
cand_033032,62.00
cand_033034,62.00
cand_033159,62.00
cand_033200,62.00
cand_033380,62.00
cand_033385,62.00
cand_033391,62.00
cand_033451,62.00
cand_033576,62.00
cand_033581,62.00
cand_033642,62.00
cand_033698,62.00
cand_033985,62.00
cand_034020,62.00
cand_034028,62.00
cand_034118,62.00
cand_034237,62.00
cand_034444,62.00
cand_034463,62.00
cand_034560,62.00
cand_034624,62.00
cand_034677,62.00
cand_034695,62.00
cand_034802,62.00
cand_034881,62.00
cand_035099,62.00
cand_035133,62.00
cand_035140,62.00
cand_035489,62.00
cand_035551,62.00
cand_035725,62.00
cand_035770,62.00
cand_035786,62.00
cand_035904,62.00
cand_035907,62.00
cand_035960,62.00
cand_036051,62.00
cand_036052,62.00
cand_036129,62.00
cand_036174,62.00
cand_036344,62.00
cand_036347,62.00
cand_036415,62.00
cand_036427,62.00
cand_036453,62.00
cand_036545,62.00
cand_036553,62.00
cand_036555,62.00
cand_036609,62.00
cand_036675,62.00
cand_036683,62.00
cand_036822,62.00
cand_036918,62.00
cand_037092,62.00
cand_037095,62.00
cand_037106,62.00
cand_037270,62.00
cand_037321,62.00
cand_037376,62.00
cand_037823,62.00
cand_037886,62.00
cand_037951,62.00
cand_038567,62.00
cand_038674,62.00
cand_038706,62.00
cand_038841,62.00
cand_038948,62.00
cand_039035,62.00
cand_039323,62.00
cand_039509,62.00
cand_039688,62.00
cand_039719,62.00
cand_039736,62.00
cand_039976,62.00
cand_040114,62.00
cand_040151,62.00
cand_040268,62.00
cand_040283,62.00
cand_040286,62.00
cand_040309,62.00
cand_040342,62.00
cand_040399,62.00
cand_040504,62.00
cand_040589,62.00
cand_040773,62.00
cand_041042,62.00
cand_041111,62.00
cand_041118,62.00
cand_041310,62.00
cand_041374,62.00
cand_041565,62.00
cand_041599,62.00
cand_041707,62.00
cand_041800,62.00
cand_041909,62.00
cand_041937,62.00
cand_042037,62.00
cand_042055,62.00
cand_042126,62.00
cand_042212,62.00
cand_042291,62.00
cand_042324,62.00
cand_042329,62.00
cand_042383,62.00
cand_042451,62.00
cand_042599,62.00
cand_042703,62.00
cand_042794,62.00
cand_042824,62.00
cand_042948,62.00
cand_042952,62.00
cand_042970,62.00
cand_042986,62.00
cand_043113,62.00
cand_043129,62.00
cand_043138,62.00
cand_043233,62.00
cand_043259,62.00
cand_043475,62.00
cand_043540,62.00
cand_043550,62.00
cand_043713,62.00
cand_043867,62.00
cand_043890,62.00
cand_044036,62.00
cand_044051,62.00
cand_044076,62.00
cand_044370,62.00
cand_044408,62.00
cand_044519,62.00
cand_044644,62.00
cand_044691,62.00
cand_044704,62.00
cand_044743,62.00
cand_044809,62.00
cand_044830,62.00
cand_044837,62.00
cand_044849,62.00
cand_045095,62.00
cand_045117,62.00
cand_045213,62.00
cand_045221,62.00
cand_045250,62.00
cand_045301,62.00
cand_045456,62.00
cand_045575,62.00
cand_045733,62.00
cand_046118,62.00
cand_046138,62.00
cand_046248,62.00
cand_046438,62.00
cand_046836,62.00
cand_046973,62.00
cand_046981,62.00
cand_047095,62.00
cand_047312,62.00
cand_047399,62.00
cand_047424,62.00
cand_047528,62.00
cand_047597,62.00
cand_047630,62.00
cand_047835,62.00
cand_047836,62.00
cand_048001,62.00
cand_048123,62.00
cand_048212,62.00
cand_048224,62.00
cand_048285,62.00
cand_048344,62.00
cand_048408,62.00
cand_048522,62.00
cand_048602,62.00
cand_048789,62.00
cand_048819,62.00
cand_049009,62.00
cand_049034,62.00
cand_049051,62.00
cand_049097,62.00
cand_049101,62.00
cand_049137,62.00
cand_049173,62.00
cand_049180,62.00
cand_049195,62.00
cand_049244,62.00
cand_049344,62.00
cand_049451,62.00
cand_049512,62.00
cand_049530,62.00
cand_049572,62.00
cand_049697,62.00
cand_049702,62.00
cand_049718,62.00
cand_049822,62.00
cand_049956,62.00
cand_050016,62.00
cand_050107,62.00
cand_050141,62.00
cand_050155,62.00
cand_050163,62.00
cand_050166,62.00
cand_050176,62.00
cand_050214,62.00
cand_050458,62.00
cand_050774,62.00
cand_050775,62.00
cand_050830,62.00
cand_051015,62.00
cand_051067,62.00
cand_051154,62.00
cand_051256,62.00
cand_051320,62.00
cand_051444,62.00
cand_051484,62.00
cand_051522,62.00
cand_051606,62.00
cand_051621,62.00
cand_051654,62.00
cand_051667,62.00
cand_051753,62.00
cand_051876,62.00
cand_051920,62.00
cand_051979,62.00
cand_052004,62.00
cand_052005,62.00
cand_052013,62.00
cand_052062,62.00
cand_052127,62.00
cand_052191,62.00
cand_052209,62.00
cand_052413,62.00
cand_052470,62.00
cand_052487,62.00
cand_052518,62.00
cand_052876,62.00
cand_052897,62.00
cand_052972,62.00
cand_053044,62.00
cand_053148,62.00
cand_053188,62.00
cand_053347,62.00
cand_053354,62.00
cand_053417,62.00
cand_053490,62.00
cand_053582,62.00
cand_053589,62.00
cand_053702,62.00
cand_053728,62.00
cand_053761,62.00
cand_053785,62.00
cand_053800,62.00
cand_053881,62.00
cand_053966,62.00
cand_054105,62.00
cand_054269,62.00
cand_054289,62.00
cand_054304,62.00
cand_054430,62.00
cand_054469,62.00
cand_054753,62.00
cand_054885,62.00
cand_054960,62.00
cand_055042,62.00
cand_055060,62.00
cand_055062,62.00
cand_055083,62.00
cand_055113,62.00
cand_055120,62.00
cand_055323,62.00
cand_055445,62.00
cand_055552,62.00
cand_055615,62.00
cand_055695,62.00
cand_055703,62.00
cand_055730,62.00
cand_055849,62.00
cand_055909,62.00
cand_055947,62.00
cand_056022,62.00
cand_056101,62.00
cand_056196,62.00
cand_056246,62.00
cand_056297,62.00
cand_056523,62.00
cand_056532,62.00
cand_056623,62.00
cand_056633,62.00
cand_056739,62.00
cand_056740,62.00
cand_056834,62.00
cand_056873,62.00
cand_056903,62.00
cand_056924,62.00
cand_056960,62.00
cand_056971,62.00
cand_057024,62.00
cand_057243,62.00
cand_057348,62.00
cand_057454,62.00
cand_057543,62.00
cand_057599,62.00
cand_057610,62.00
cand_057784,62.00
cand_057866,62.00
cand_057887,62.00
cand_058031,62.00
cand_058171,62.00
cand_058261,62.00
cand_058368,62.00
cand_058416,62.00
cand_058484,62.00
cand_058541,62.00
cand_058547,62.00
cand_058571,62.00
cand_058573,62.00
cand_058710,62.00
cand_058735,62.00
cand_058792,62.00
cand_058848,62.00
cand_058879,62.00
cand_058895,62.00
cand_058933,62.00
cand_059126,62.00
cand_059156,62.00
cand_059189,62.00
cand_059221,62.00
cand_059428,62.00
cand_059458,62.00
cand_059491,62.00
cand_059645,62.00
cand_059808,62.00
cand_059908,62.00
cand_060057,62.00
cand_060069,62.00
cand_060128,62.00
cand_060175,62.00
cand_060231,62.00
cand_060238,62.00
cand_060351,62.00
cand_060419,62.00
cand_060445,62.00
cand_060457,62.00
cand_060481,62.00
cand_060488,62.00
cand_060586,62.00
cand_060691,62.00
cand_060889,62.00
cand_060981,62.00
cand_061172,62.00
cand_061174,62.00
cand_061195,62.00
cand_061219,62.00
cand_061239,62.00
cand_061325,62.00
cand_061429,62.00
cand_061549,62.00
cand_061571,62.00
cand_061637,62.00
cand_061670,62.00
cand_061691,62.00
cand_061752,62.00
cand_062050,62.00
cand_062114,62.00
cand_062161,62.00
cand_062185,62.00
cand_062188,62.00
cand_062252,62.00
cand_062300,62.00
cand_062313,62.00
cand_062407,62.00
cand_062571,62.00
cand_062746,62.00
cand_062892,62.00
cand_062948,62.00
cand_063009,62.00
cand_063157,62.00
cand_063200,62.00
cand_063263,62.00
cand_063311,62.00
