candidate_id,rank,score,reasoning,experience_score,skills_score,jd_alignment_score,semantic_alignment_score,behavioral_score,location_score,anomaly_penalty
cand_053863,2862,0.1847,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1480,0.0000,0.0000,0.0000,0.0000
cand_048859,2863,0.1847,Demonstrates moderate experience (0.45). Calibrated score: 0.18.,0.4500,0.2167,0.1200,0.0000,0.0000,0.0000,0.0000
cand_015483,2864,0.1847,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1667,0.1200,0.0000,0.0000,0.0000,0.0000
cand_052937,2865,0.1846,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0920,0.0000,0.0000,0.0000,0.0000
cand_069361,2866,0.1846,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0920,0.0000,0.0000,0.0000,0.0000
cand_086585,2867,0.1846,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0920,0.0000,0.0000,0.0000,0.0000
cand_043270,2868,0.1845,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1470,0.0000,0.0000,0.0000,0.0000
cand_071220,2869,0.1845,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1470,0.0000,0.0000,0.0000,0.0000
cand_079938,2870,0.1845,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1470,0.0000,0.0000,0.0000,0.0000
cand_086663,2871,0.1845,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1470,0.0000,0.0000,0.0000,0.0000
cand_046170,2872,0.1845,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1000,0.0980,0.0000,0.0000,0.0000,0.0000
cand_096321,2873,0.1845,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1000,0.0980,0.0000,0.0000,0.0000,0.0000
cand_035380,2874,0.1845,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1190,0.0000,0.0000,0.0000,0.0000
cand_044854,2875,0.1845,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1190,0.0000,0.0000,0.0000,0.0000
cand_083612,2876,0.1845,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1190,0.0000,0.0000,0.0000,0.0000
cand_095445,2877,0.1845,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1190,0.0000,0.0000,0.0000,0.0000
cand_019749,2878,0.1845,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1190,0.0000,0.0000,0.0000,0.0000
cand_026305,2879,0.1845,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1190,0.0000,0.0000,0.0000,0.0000
cand_032259,2880,0.1845,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1190,0.0000,0.0000,0.0000,0.0000
cand_034169,2881,0.1845,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1190,0.0000,0.0000,0.0000,0.0000
cand_040107,2882,0.1845,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1190,0.0000,0.0000,0.0000,0.0000
cand_042967,2883,0.1845,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1190,0.0000,0.0000,0.0000,0.0000
cand_043922,2884,0.1845,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1190,0.0000,0.0000,0.0000,0.0000
cand_002768,2885,0.1845,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1167,0.0700,0.0000,0.0000,0.0000,0.0000
cand_076490,2886,0.1845,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1167,0.0700,0.0000,0.0000,0.0000,0.0000
cand_022381,2887,0.1845,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0910,0.0000,0.0000,0.0000,0.0000
cand_042143,2888,0.1845,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0910,0.0000,0.0000,0.0000,0.0000
cand_051114,2889,0.1845,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0910,0.0000,0.0000,0.0000,0.0000
cand_051899,2890,0.1845,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0910,0.0000,0.0000,0.0000,0.0000
cand_086500,2891,0.1845,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0910,0.0000,0.0000,0.0000,0.0000
cand_088919,2892,0.1845,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0910,0.0000,0.0000,0.0000,0.0000
cand_035884,2893,0.1845,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1167,0.2020,0.0000,0.0000,0.0000,0.0000
cand_049728,2894,0.1845,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.1000,0.0630,0.0000,0.0000,0.0000,0.0000
cand_082765,2895,0.1845,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.1000,0.0630,0.0000,0.0000,0.0000,0.0000
cand_021214,2896,0.1844,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1333,0.1740,0.0000,0.0000,0.0000,0.0000
cand_045344,2897,0.1844,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1460,0.0000,0.0000,0.0000,0.0000
cand_072399,2898,0.1844,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1460,0.0000,0.0000,0.0000,0.0000
cand_024466,2899,0.1844,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1180,0.0000,0.0000,0.0000,0.0000
cand_029879,2900,0.1843,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1167,0.0690,0.0000,0.0000,0.0000,0.0000
cand_055748,2901,0.1843,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1167,0.0690,0.0000,0.0000,0.0000,0.0000
cand_097528,2902,0.1843,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1167,0.0690,0.0000,0.0000,0.0000,0.0000
cand_018185,2903,0.1843,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0900,0.0000,0.0000,0.0000,0.0000
cand_025569,2904,0.1843,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0900,0.0000,0.0000,0.0000,0.0000
cand_040789,2905,0.1843,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0900,0.0000,0.0000,0.0000,0.0000
cand_050137,2906,0.1843,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0900,0.0000,0.0000,0.0000,0.0000
cand_058249,2907,0.1843,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0900,0.0000,0.0000,0.0000,0.0000
cand_060495,2908,0.1843,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0900,0.0000,0.0000,0.0000,0.0000
cand_095900,2909,0.1843,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0900,0.0000,0.0000,0.0000,0.0000
cand_014223,2910,0.1842,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1450,0.0000,0.0000,0.0000,0.0000
cand_096427,2911,0.1842,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1450,0.0000,0.0000,0.0000,0.0000
cand_017647,2912,0.1842,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1000,0.0960,0.0000,0.0000,0.0000,0.0000
cand_036070,2913,0.1842,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1000,0.0960,0.0000,0.0000,0.0000,0.0000
cand_010231,2914,0.1842,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1170,0.0000,0.0000,0.0000,0.0000
cand_040266,2915,0.1842,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1170,0.0000,0.0000,0.0000,0.0000
cand_042290,2916,0.1842,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.1000,0.0610,0.0000,0.0000,0.0000,0.0000
cand_059898,2917,0.1842,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.1000,0.0610,0.0000,0.0000,0.0000,0.0000
cand_044778,2918,0.1841,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1440,0.0000,0.0000,0.0000,0.0000
cand_015391,2919,0.1840,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0880,0.0000,0.0000,0.0000,0.0000
cand_060254,2920,0.1840,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0880,0.0000,0.0000,0.0000,0.0000
cand_096352,2921,0.1840,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0880,0.0000,0.0000,0.0000,0.0000
cand_097241,2922,0.1840,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0880,0.0000,0.0000,0.0000,0.0000
cand_090328,2923,0.1840,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2833,0.0880,0.0000,0.0000,0.0000,0.0000
cand_038360,2924,0.1840,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.1000,0.0600,0.0000,0.0000,0.0000,0.0000
cand_046345,2925,0.1840,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.1000,0.0600,0.0000,0.0000,0.0000,0.0000
cand_069693,2926,0.1840,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.1000,0.0600,0.0000,0.0000,0.0000,0.0000
cand_099267,2927,0.1840,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.1000,0.0600,0.0000,0.0000,0.0000,0.0000
cand_052804,2928,0.1840,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1430,0.0000,0.0000,0.0000,0.0000
cand_062114,2929,0.1840,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1430,0.0000,0.0000,0.0000,0.0000
cand_082388,2930,0.1840,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1430,0.0000,0.0000,0.0000,0.0000
cand_085576,2931,0.1840,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1430,0.0000,0.0000,0.0000,0.0000
cand_085265,2932,0.1839,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1000,0.0940,0.0000,0.0000,0.0000,0.0000
cand_010988,2933,0.1839,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1150,0.0000,0.0000,0.0000,0.0000
cand_022401,2934,0.1839,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1150,0.0000,0.0000,0.0000,0.0000
cand_059126,2935,0.1839,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1150,0.0000,0.0000,0.0000,0.0000
cand_081861,2936,0.1839,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1150,0.0000,0.0000,0.0000,0.0000
cand_099106,2937,0.1839,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1150,0.0000,0.0000,0.0000,0.0000
cand_056486,2938,0.1839,Demonstrates moderate experience (0.45). Calibrated score: 0.18.,0.4500,0.2167,0.1150,0.0000,0.0000,0.0000,0.0000
cand_013587,2939,0.1839,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1150,0.0000,0.0000,0.0000,0.0000
cand_017601,2940,0.1839,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1150,0.0000,0.0000,0.0000,0.0000
cand_033567,2941,0.1838,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1420,0.0000,0.0000,0.0000,0.0000
cand_070166,2942,0.1838,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1420,0.0000,0.0000,0.0000,0.0000
cand_066295,2943,0.1838,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1420,0.0000,0.0000,0.0000,0.0000
cand_012565,2944,0.1838,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1000,0.0930,0.0000,0.0000,0.0000,0.0000
cand_021088,2945,0.1838,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1000,0.0930,0.0000,0.0000,0.0000,0.0000
cand_071500,2946,0.1838,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1140,0.0000,0.0000,0.0000,0.0000
cand_001328,2947,0.1837,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_014744,2948,0.1837,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_017467,2949,0.1837,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_034780,2950,0.1837,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_040286,2951,0.1837,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_041008,2952,0.1837,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_060142,2953,0.1837,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_071962,2954,0.1837,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_074999,2955,0.1837,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_077826,2956,0.1837,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_083504,2957,0.1837,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_085044,2958,0.1837,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_095457,2959,0.1837,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_098498,2960,0.1837,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_014427,2961,0.1837,Demonstrates moderate experience (0.45). Calibrated score: 0.18.,0.4500,0.2333,0.0860,0.0000,0.0000,0.0000,0.0000
cand_078936,2962,0.1837,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2833,0.0860,0.0000,0.0000,0.0000,0.0000
cand_007085,2963,0.1837,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1410,0.0000,0.0000,0.0000,0.0000
cand_020554,2964,0.1837,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1410,0.0000,0.0000,0.0000,0.0000
cand_073134,2965,0.1836,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1667,0.1130,0.0000,0.0000,0.0000,0.0000
cand_081190,2966,0.1836,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1667,0.1130,0.0000,0.0000,0.0000,0.0000
cand_030610,2967,0.1836,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0850,0.0000,0.0000,0.0000,0.0000
cand_052895,2968,0.1836,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0850,0.0000,0.0000,0.0000,0.0000
cand_080866,2969,0.1835,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.0833,0.1190,0.0000,0.0000,0.0000,0.0000
cand_037119,2970,0.1835,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1400,0.0000,0.0000,0.0000,0.0000
cand_045314,2971,0.1835,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1400,0.0000,0.0000,0.0000,0.0000
cand_026762,2972,0.1835,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1120,0.0000,0.0000,0.0000,0.0000
cand_029315,2973,0.1835,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1120,0.0000,0.0000,0.0000,0.0000
cand_036052,2974,0.1835,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1120,0.0000,0.0000,0.0000,0.0000
cand_043759,2975,0.1835,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1120,0.0000,0.0000,0.0000,0.0000
cand_049485,2976,0.1835,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1120,0.0000,0.0000,0.0000,0.0000
cand_051684,2977,0.1835,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1120,0.0000,0.0000,0.0000,0.0000
cand_053720,2978,0.1835,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1120,0.0000,0.0000,0.0000,0.0000
cand_064155,2979,0.1835,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1120,0.0000,0.0000,0.0000,0.0000
cand_065212,2980,0.1835,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1120,0.0000,0.0000,0.0000,0.0000
cand_065450,2981,0.1835,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1120,0.0000,0.0000,0.0000,0.0000
cand_080243,2982,0.1835,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1120,0.0000,0.0000,0.0000,0.0000
cand_003613,2983,0.1834,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1167,0.0630,0.0000,0.0000,0.0000,0.0000
cand_089417,2984,0.1834,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1167,0.0630,0.0000,0.0000,0.0000,0.0000
cand_090342,2985,0.1834,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1167,0.0630,0.0000,0.0000,0.0000,0.0000
cand_016695,2986,0.1834,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0840,0.0000,0.0000,0.0000,0.0000
cand_022227,2987,0.1834,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0840,0.0000,0.0000,0.0000,0.0000
cand_033841,2988,0.1834,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0840,0.0000,0.0000,0.0000,0.0000
cand_041170,2989,0.1834,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0840,0.0000,0.0000,0.0000,0.0000
cand_047630,2990,0.1834,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0840,0.0000,0.0000,0.0000,0.0000
cand_090009,2991,0.1834,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0840,0.0000,0.0000,0.0000,0.0000
cand_005531,2992,0.1834,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2833,0.0840,0.0000,0.0000,0.0000,0.0000
cand_011809,2993,0.1834,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2833,0.0840,0.0000,0.0000,0.0000,0.0000
cand_000816,2994,0.1834,Shows moderate overall profile alignment. Calibrated score: 0.18.,0.3600,0.3167,0.0950,0.0000,0.0000,0.0000,0.0000
cand_013012,2995,0.1834,"Demonstrates moderate experience (0.60), with an anomaly penalty of 4.5 applied for timeline inconsistencies. Calibrated score: 0.18.",0.6000,0.2667,0.1330,0.0000,0.0000,0.0000,4.5000
cand_003579,2996,0.1833,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1167,0.0620,0.0000,0.0000,0.0000,0.0000
cand_024641,2997,0.1833,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1167,0.0620,0.0000,0.0000,0.0000,0.0000
cand_030497,2998,0.1833,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1167,0.0620,0.0000,0.0000,0.0000,0.0000
cand_065004,2999,0.1833,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1167,0.0620,0.0000,0.0000,0.0000,0.0000
cand_091383,3000,0.1833,Demonstrates moderate experience (0.58). Calibrated score: 0.18.,0.5793,0.1167,0.0620,0.0000,0.0000,0.0000,0.0000
cand_021759,3001,0.1833,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0830,0.0000,0.0000,0.0000,0.0000
cand_026669,3002,0.1833,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0830,0.0000,0.0000,0.0000,0.0000
cand_049000,3003,0.1833,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0830,0.0000,0.0000,0.0000,0.0000
cand_067118,3004,0.1833,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0830,0.0000,0.0000,0.0000,0.0000
cand_067823,3005,0.1833,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0830,0.0000,0.0000,0.0000,0.0000
cand_085039,3006,0.1833,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0830,0.0000,0.0000,0.0000,0.0000
cand_087963,3007,0.1833,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0830,0.0000,0.0000,0.0000,0.0000
cand_095412,3008,0.1833,Demonstrates moderate experience (0.45). Calibrated score: 0.18.,0.4500,0.2333,0.0830,0.0000,0.0000,0.0000,0.0000
cand_019045,3009,0.1833,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2833,0.0830,0.0000,0.0000,0.0000,0.0000
cand_011719,3010,0.1832,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1380,0.0000,0.0000,0.0000,0.0000
cand_020140,3011,0.1832,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1380,0.0000,0.0000,0.0000,0.0000
cand_073972,3012,0.1832,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1380,0.0000,0.0000,0.0000,0.0000
cand_097067,3013,0.1832,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1380,0.0000,0.0000,0.0000,0.0000
cand_097192,3014,0.1832,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1380,0.0000,0.0000,0.0000,0.0000
cand_011405,3015,0.1832,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1100,0.0000,0.0000,0.0000,0.0000
cand_076498,3016,0.1832,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0667,0.1100,0.0000,0.0000,0.0000,0.0000
cand_001511,3017,0.1832,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1667,0.1100,0.0000,0.0000,0.0000,0.0000
cand_005037,3018,0.1831,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0820,0.0000,0.0000,0.0000,0.0000
cand_016690,3019,0.1831,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0820,0.0000,0.0000,0.0000,0.0000
cand_021569,3020,0.1831,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0820,0.0000,0.0000,0.0000,0.0000
cand_022677,3021,0.1831,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0820,0.0000,0.0000,0.0000,0.0000
cand_034237,3022,0.1831,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0820,0.0000,0.0000,0.0000,0.0000
cand_035904,3023,0.1831,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0820,0.0000,0.0000,0.0000,0.0000
cand_042922,3024,0.1831,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0820,0.0000,0.0000,0.0000,0.0000
cand_043655,3025,0.1831,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0820,0.0000,0.0000,0.0000,0.0000
cand_053490,3026,0.1831,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0820,0.0000,0.0000,0.0000,0.0000
cand_061366,3027,0.1831,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0820,0.0000,0.0000,0.0000,0.0000
cand_070444,3028,0.1831,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0820,0.0000,0.0000,0.0000,0.0000
cand_073476,3029,0.1831,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0820,0.0000,0.0000,0.0000,0.0000
cand_081652,3030,0.1831,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0820,0.0000,0.0000,0.0000,0.0000
cand_091181,3031,0.1831,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0820,0.0000,0.0000,0.0000,0.0000
cand_092047,3032,0.1831,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0820,0.0000,0.0000,0.0000,0.0000
cand_093898,3033,0.1831,Demonstrates moderate experience (0.60). Calibrated score: 0.18.,0.6000,0.0833,0.0820,0.0000,0.0000,0.0000,0.0000
cand_055096,3034,0.1830,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1370,0.0000,0.0000,0.0000,0.0000
cand_057974,3035,0.1830,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1370,0.0000,0.0000,0.0000,0.0000
cand_084678,3036,0.1830,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1370,0.0000,0.0000,0.0000,0.0000
cand_097456,3037,0.1830,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1370,0.0000,0.0000,0.0000,0.0000
cand_098351,3038,0.1830,Demonstrates moderate experience (0.50). Calibrated score: 0.18.,0.5000,0.1500,0.1370,0.0000,0.0000,0.0000,0.0000
cand_021944,3039,0.1830,Demonstrates moderate experience (0.40). Calibrated score: 0.18.,0.4000,0.2667,0.1090,0.0000,0.0000,0.0000,0.0000
